https://www.amazon.com/Compaq-Power-Switch-Holder-Deskpro/dp/B000AAQ1GW/ref=sr_1_6373?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6373&ts_id=281414,Networking,Compaq Power Switch with Holder Deskpro 4000N 4000S - Refurbished - 288327-001,https://m.media-amazon.com/images/I/61rjPpc5+gL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Cisco-CSS5-SCM-2GE-Switch-Control-Module/dp/B0009WGJKY/ref=sr_1_6374?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6374&ts_id=281414,Networking,Cisco CSS5-SCM-2GE Switch Control Module,https://m.media-amazon.com/images/I/716NisvYAxL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Cisco-WS-X6248-RJ45-Blade-Switch-Module/dp/B0009MI416/ref=sr_1_6375?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6375&ts_id=281414,Networking,Cisco WS-X6248-RJ45 48 Port Blade Switch Module,https://m.media-amazon.com/images/I/51YTIyO5WTL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Interex-ADS-4C-Automatic-Data-Switch/dp/B0009MCDAY/ref=sr_1_6376?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6376&ts_id=281414,Networking,Interex ADS-4C Automatic Data Switch,https://m.media-amazon.com/images/I/41RkSa74rHL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Compaq-Expansion-Storageworks-Channel-Arbitrated/dp/B0007VEF1C/ref=sr_1_6377?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6377&ts_id=281414,Networking,Compaq FC-AL Switch 3-port Expansion Module Board Storageworks Fiber Channel Arbitrated Loop 8 - Refurbished - 177778-001,https://m.media-amazon.com/images/I/71hzuebo4TL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Compaq-Gigabit-Enterprise-3-Gigabit-Ethernet/dp/B0007VA8PO/ref=sr_1_6378?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6378&ts_id=281414,Networking,Compaq 5411 Gigabit Switch Enterprise 8-10/100TX ports + 3-Gigabit Ethernet ports - Refurbished - 338409-001,https://m.media-amazon.com/images/I/61PQ5QRx9EL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/HP-J4906A-ProCurve-3400cl-48G-Ethernet/dp/B0007SQHIO/ref=sr_1_6379?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6379&ts_id=281414,Networking,HP J4906A ProCurve 3400cl-48G Ethernet Switch,https://m.media-amazon.com/images/I/71nxVUr8yeL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/HP-J4850A-Procurve-Switch-5304xl/dp/B0002AFR7O/ref=sr_1_6380?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6380&ts_id=281414,Networking,HP J4850A Procurve Switch 5304xl,https://m.media-amazon.com/images/I/21M0VM96HML._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Cisco-WS-X6408-GBIC-Catalyst-Switch-Module/dp/B0002AF1DE/ref=sr_1_6381?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6381&ts_id=281414,Networking,Cisco WS-X6408-GBIC 8 Port 6500 Series Catalyst Switch Module,https://m.media-amazon.com/images/I/21avjohAaFL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Siig-JU-SW4112-4-Port-USB-Switch/dp/B0001GU8AA/ref=sr_1_6382?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6382&ts_id=281414,Networking,Siig JU-SW4112 4-Port USB 2.0 Switch,https://m.media-amazon.com/images/I/31HcGdqaWeL._AC_UY1500_.jpg,,,,,
